station,date_time_pdt,survey_year,survey_month,taxon_original,taxon_current,genus,species,kingdom,phylum,class,algal_group,organisms_per_ml,cells_per_ml,biovolume_cubic_micron_per_ml,gald,phyto_form,quality_check,debris
LH_SAV_1,2018-02-08 11:40:00,2018,02,cf. Heteroleibleinia sp.,None,Heteroleibleinia,sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,257.4,2573.9,370736.8,0.9,f,good,low
LH_SAV_2,2018-02-08 12:28:00,2018,02,Cocconeis placentula,None,Cocconeis,placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,112.6,112.6,16219.7,22.2,i,good,moderate
LH_SAV_2,2018-02-08 12:28:00,2018,02,Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,225.2,225.2,32439.5,5.6,i,good,moderate
LH_SAV_2,2018-02-08 12:28:00,2018,02,Nitzschia palea,None,Nitzschia,palea,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,225.2,225.2,32439.5,24.1,i,good,moderate
LH_SAV_2,2018-02-08 12:28:00,2018,02,Nitzschia sp.,None,Nitzschia,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,112.6,112.6,16219.7,13.5,i,fragmented,moderate
LH_SAV_2,2018-02-08 12:28:00,2018,02,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,2702.6,2702.6,389273.6,2.8,i,good,moderate
LH_SAV_2,2018-02-08 12:28:00,2018,02,Plagioselmis nannoplanctica,None,Plagioselmis,nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,337.8,337.8,48659.2,11.7,i,good,moderate
LH_SAV_2,2018-02-08 12:28:00,2018,02,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,2026.9,2026.9,291955.2,7.4,i,good,moderate
LH_SAV_2,2018-02-08 12:28:00,2018,02,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,54276.8,108778.8,15668264.3,0.65,c,good,moderate
LH_WAT_2,2018-02-08 12:51:00,2018,02,Achnanthidium minutissimum,None,Achnanthidium,minutissimum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,128.7,128.7,18536.8,8.3000000000000007,i,good,moderate
LH_WAT_2,2018-02-08 12:51:00,2018,02,Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,257.4,257.4,37073.7,6.1,i,good,moderate
LH_WAT_2,2018-02-08 12:51:00,2018,02,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,3989.5,3989.5,574642,3.7,i,good,moderate
LH_WAT_2,2018-02-08 12:51:00,2018,02,Drepanochloris nannoselene,None,Drepanochloris,nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,128.7,128.7,18536.8,4.3,i,good,moderate
LH_WAT_2,2018-02-08 12:51:00,2018,02,cf. Oocystis sp.,None,Oocystis,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,128.7,514.8,74147.4,4.3,c,good,moderate
LH_WAT_2,2018-02-08 12:51:00,2018,02,cf. Chroomonas sp.,None,Chroomonas,sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,257.4,257.4,37073.7,9.3000000000000007,i,good,moderate
LH_WAT_2,2018-02-08 12:51:00,2018,02,cf. Cryptomonas sp.,None,Cryptomonas,sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,643.5,643.5,92684.2,14.8,i,good,moderate
LH_WAT_2,2018-02-08 12:51:00,2018,02,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,1544.3,1544.3,222442.1,6.5,i,good,moderate
LH_WAT_2,2018-02-08 12:51:00,2018,02,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,45815.1,91887.7,13235304,0.65,c,good,moderate
FI_WAT_1,2018-02-08 13:23:00,2018,02,Cocconeis placentula,None,Cocconeis,placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,112.6,112.6,16219.7,22.2,i,good,moderate
FI_WAT_1,2018-02-08 13:23:00,2018,02,Nitzschia dissipata,None,Nitzschia,dissipata,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,112.6,112.6,16219.7,25.9,i,good,moderate
FI_WAT_1,2018-02-08 13:23:00,2018,02,Chlamydomonas sp.,None,Chlamydomonas,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,112.6,112.6,16219.7,6.5,i,good,moderate
FI_WAT_1,2018-02-08 13:23:00,2018,02,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,2477.4,2477.4,356834.2,3.7,i,good,moderate
FI_WAT_1,2018-02-08 13:23:00,2018,02,cf. Ochromonas sp.,None,Ochromonas,sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,112.6,112.6,16219.7,5.6,i,good,moderate
FI_WAT_1,2018-02-08 13:23:00,2018,02,Plagioselmis nannoplanctica,None,Plagioselmis,nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,1576.5,1576.5,227076.3,12,i,good,moderate
FI_WAT_1,2018-02-08 13:23:00,2018,02,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,2364.8,2364.8,340614.4,6.1,i,good,moderate
FI_WAT_1,2018-02-08 13:23:00,2018,02,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,39187.4,78600,11321375.2,0.65,c,good,moderate
FI_WAT_1,2018-02-08 13:23:00,2018,02,Achnanthidium catenatum,None,Achnanthidium,catenatum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,112.6,112.6,16219.7,17.2,i,good,moderate
FI_SAV_1,2018-02-08 13:47:00,2018,02,Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,150.1,150.1,21626.3,4.5999999999999996,i,good,low
FI_SAV_1,2018-02-08 13:47:00,2018,02,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,2852.7,2852.7,410900,3.7,i,good,low
FI_SAV_1,2018-02-08 13:47:00,2018,02,cf. Ochromonas sp.,None,Ochromonas,sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,150.1,150.1,21626.3,5.6,i,good,low
FI_SAV_1,2018-02-08 13:47:00,2018,02,Cryptomonas sp.,None,Cryptomonas,sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,1201.1,1201.1,173010.5,13.5,i,good,low
FI_SAV_1,2018-02-08 13:47:00,2018,02,Plagioselmis nannoplanctica,None,Plagioselmis,nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,300.3,300.3,43252.6,8.6999999999999993,i,good,low
FI_SAV_1,2018-02-08 13:47:00,2018,02,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,600.6,600.6,86505.3,6.1,i,good,low
FI_SAV_1,2018-02-08 13:47:00,2018,02,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,64411.5,128973.1,18577003.4,0.65,c,good,low
FI_WAT_2,2018-02-08 14:11:00,2018,02,Cocconeis placentula,None,Cocconeis,placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,90.1,90.1,12975.8,18.5,i,good,low
FI_WAT_2,2018-02-08 14:11:00,2018,02,Cocconeis placentula,None,Cocconeis,placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,270.3,270.3,38927.4,8.6999999999999993,i,fragmented,low
FI_WAT_2,2018-02-08 14:11:00,2018,02,Nitzschia palea,None,Nitzschia,palea,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,90.1,90.1,12975.8,18.5,i,good,low
FI_WAT_2,2018-02-08 14:11:00,2018,02,Chlamydomonas sp.,None,Chlamydomonas,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,90.1,90.1,12975.8,6.5,i,good,low
FI_WAT_2,2018-02-08 14:11:00,2018,02,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,1441.4,1441.4,207612.6,2.8,i,good,low
FI_WAT_2,2018-02-08 14:11:00,2018,02,cf. Oocystis sp.,None,Oocystis,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,90.1,90.1,12975.8,5.6,i,good,low
FI_WAT_2,2018-02-08 14:11:00,2018,02,cf. Ochromonas sp.,None,Ochromonas,sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,90.1,90.1,12975.8,5.6,i,good,low
FI_WAT_2,2018-02-08 14:11:00,2018,02,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,810.8,810.8,116782.1,6.8,i,good,low
FI_WAT_2,2018-02-08 14:11:00,2018,02,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,36845.2,73960.6,10653122.1,0.65,c,good,low
FI_SAV_2,2018-02-08 14:26:00,2018,02,Cocconeis placentula,None,Cocconeis,placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,200.2,200.2,28835.1,17.2,i,good,low
FI_SAV_2,2018-02-08 14:26:00,2018,02,Cocconeis sp.,None,Cocconeis,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,100.1,100.1,14417.5,25.9,i,good,low
FI_SAV_2,2018-02-08 14:26:00,2018,02,Chlamydomonas sp.,None,Chlamydomonas,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,100.1,100.1,14417.5,6.1,i,good,low
FI_SAV_2,2018-02-08 14:26:00,2018,02,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,2102,2102,302768.4,2.4,i,good,low
FI_SAV_2,2018-02-08 14:26:00,2018,02,cf. Oocystis sp.,None,Oocystis,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,400.4,500.5,72087.7,5.6,c,good,low
FI_SAV_2,2018-02-08 14:26:00,2018,02,Kephyrion sp.,None,Kephyrion,sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,300.3,300.3,43252.6,5.6,i,good,low
FI_SAV_2,2018-02-08 14:26:00,2018,02,Cryptomonas sp.,None,Cryptomonas,sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,100.1,100.1,14417.5,14.8,i,good,low
FI_SAV_2,2018-02-08 14:26:00,2018,02,Plagioselmis nannoplanctica,None,Plagioselmis,nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,100.1,100.1,14417.5,11.1,i,good,low
FI_SAV_2,2018-02-08 14:26:00,2018,02,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,600.6,600.6,86505.3,9.3000000000000007,i,good,low
FI_SAV_2,2018-02-08 14:26:00,2018,02,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,36635,73269.9,10553641.1,0.65,c,good,low
LH_SAV_1,2018-03-12 13:35:00,2018,03,Fragilaria tenera,None,Fragilaria,tenera,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,375.4,375.4,54065.8,80.5,i,good,NA
LH_SAV_1,2018-03-12 13:35:00,2018,03,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,12386.8,12386.8,1784170.9,3.7,i,good,NA
LH_SAV_1,2018-03-12 13:35:00,2018,03,Plagioselmis cf. prolonga,Teleaulax cf. amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,375.4,375.4,54065.8,6.1,i,good,NA
LH_SAV_1,2018-03-12 13:35:00,2018,03,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,137756.4,280392.5,40387140.8,0.9,c,good,NA
LH_WAT_1,2018-03-12 14:15:00,2018,03,cf. Navicula sp.,None,Navicula,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,450.4,450.4,64878.9,11.1,i,fragmented,moderate
LH_WAT_1,2018-03-12 14:15:00,2018,03,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,12612,12612,1816610.3,3.7,i,good,moderate
LH_WAT_1,2018-03-12 14:15:00,2018,03,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,176568.5,356290,51319242.3,0.9,c,good,moderate
LH_SAV_2,2018-03-12 14:45:00,2018,03,cf. Nitzschia sp.,None,Nitzschia,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,375.4,375.4,54065.8,29.6,i,good,NA
LH_SAV_2,2018-03-12 14:45:00,2018,03,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,10134.7,10134.7,1459776.2,3.7,i,good,NA
LH_SAV_2,2018-03-12 14:45:00,2018,03,cf. Ochromonas sp.,None,Ochromonas,sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,375.4,375.4,54065.8,6.1,i,good,NA
LH_SAV_2,2018-03-12 14:45:00,2018,03,cf. Cryptomonas sp.,None,Cryptomonas,sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,375.4,375.4,54065.8,10.5,i,degraded,NA
LH_SAV_2,2018-03-12 14:45:00,2018,03,Plagioselmis cf. prolonga,Teleaulax cf. amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,1876.8,1876.8,270328.9,7.4,i,good,NA
LH_SAV_2,2018-03-12 14:45:00,2018,03,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,145263.6,295406.9,42549772.1,0.9,c,good,NA
LH_WAT_2,2018-03-12 14:55:00,2018,03,Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,375.4,375.4,54065.8,11.1,i,good,NA
LH_WAT_2,2018-03-12 14:55:00,2018,03,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,11260.7,11260.7,1621973.5,2.8,i,good,NA
LH_WAT_2,2018-03-12 14:55:00,2018,03,cf. Cryptomonas sp.,None,Cryptomonas,sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,375.4,375.4,54065.8,12,i,degraded,NA
LH_WAT_2,2018-03-12 14:55:00,2018,03,Plagioselmis cf. prolonga,Teleaulax cf. amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,3002.9,3002.9,432526.3,6.3,i,good,NA
LH_WAT_2,2018-03-12 14:55:00,2018,03,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,150143.3,305166.2,43955482.5,0.9,c,good,NA
FI_SAV_1,2018-03-12 15:15:00,2018,03,Achnanthidium minutissimum,None,Achnanthidium,minutissimum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,187.7,187.7,27032.9,8.3000000000000007,i,good,moderate
FI_SAV_1,2018-03-12 15:15:00,2018,03,Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,375.4,375.4,54065.8,11.1,i,good,moderate
FI_SAV_1,2018-03-12 15:15:00,2018,03,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,5442.7,5442.7,783953.9,4.3,i,good,moderate
FI_SAV_1,2018-03-12 15:15:00,2018,03,Plagioselmis nannoplanctica,None,Plagioselmis,nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,187.7,187.7,27032.9,11.1,i,good,moderate
FI_SAV_1,2018-03-12 15:15:00,2018,03,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,1501.4,1501.4,216263.1,7.4,i,good,moderate
FI_SAV_1,2018-03-12 15:15:00,2018,03,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,73570.2,149204.9,21491149.2,0.9,c,good,moderate
FI_WAT_1,2018-03-12 15:40:00,2018,03,Achnanthidium minutissimum,None,Achnanthidium,minutissimum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,250.2,250.2,36043.9,8.3000000000000007,i,good,moderate
FI_WAT_1,2018-03-12 15:40:00,2018,03,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,6506.2,6506.2,937140.3,4.3,i,good,moderate
FI_WAT_1,2018-03-12 15:40:00,2018,03,Plagioselmis cf. prolonga,Teleaulax cf. amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,1501.4,1501.4,216263.1,7.4,i,good,moderate
FI_WAT_1,2018-03-12 15:40:00,2018,03,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,99595,204194.8,29411786.6,0.9,c,good,moderate
FI_SAV_2,2018-03-12 15:55:00,2018,03,Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,225.2,225.2,32439.5,9.8000000000000007,i,good,NA
FI_SAV_2,2018-03-12 15:55:00,2018,03,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,5179.9,5179.9,746107.8,4.3,i,good,NA
FI_SAV_2,2018-03-12 15:55:00,2018,03,Drepanochloris nannoselene,None,Drepanochloris,nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,225.2,225.2,32439.5,3.1,i,good,NA
FI_SAV_2,2018-03-12 15:55:00,2018,03,Chrysococcus sp.,None,Chrysococcus,sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,225.2,225.2,32439.5,4.5999999999999996,i,good,NA
FI_SAV_2,2018-03-12 15:55:00,2018,03,Ochromonas sp.,None,Ochromonas,sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,225.2,225.2,32439.5,7.4,i,good,NA
FI_SAV_2,2018-03-12 15:55:00,2018,03,Cryptomonas erosa,None,Cryptomonas,erosa,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,450.4,450.4,64878.9,13.5,i,good,NA
FI_SAV_2,2018-03-12 15:55:00,2018,03,Plagioselmis cf. prolonga,Teleaulax cf. amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,900.9,900.9,129757.9,6.8,i,good,NA
FI_SAV_2,2018-03-12 15:55:00,2018,03,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,87158.2,176793.7,25464984.3,0.9,c,good,NA
FI_WAT_2,2018-03-12 16:05:00,2018,03,Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,750.7,750.7,108131.6,13,i,good,NA
FI_WAT_2,2018-03-12 16:05:00,2018,03,Nitzschia linearis,None,Nitzschia,linearis,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,250.2,250.2,36043.9,87,i,good,NA
FI_WAT_2,2018-03-12 16:05:00,2018,03,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,4754.5,4754.5,684833.3,4.3,i,good,NA
FI_WAT_2,2018-03-12 16:05:00,2018,03,Drepanochloris nannoselene,None,Drepanochloris,nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,250.2,250.2,36043.9,3.1,i,good,NA
FI_WAT_2,2018-03-12 16:05:00,2018,03,Cryptomonas sp.,None,Cryptomonas,sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,250.2,250.2,36043.9,14.8,i,good,NA
FI_WAT_2,2018-03-12 16:05:00,2018,03,Plagioselmis cf. prolonga,Teleaulax cf. amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,1001,1001,144175.4,7.4,i,good,NA
FI_WAT_2,2018-03-12 16:05:00,2018,03,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,96842.4,197188.1,28402558.6,0.9,c,good,NA
DI_SAV_1,2018-03-14 14:35:00,2018,03,Cocconeis placentula,None,Cocconeis,placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,460,460,66253,20.399999999999999,i,good,moderate
DI_SAV_1,2018-03-14 14:35:00,2018,03,cf. Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,460,460,66253,5.6,i,good,moderate
DI_SAV_1,2018-03-14 14:35:00,2018,03,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,690,690,99379.5,4.5999999999999996,i,good,moderate
DI_SAV_1,2018-03-14 14:35:00,2018,03,Rhodomonas lacustris,Plagioselmis lacustris,Rhodomonas,lacustris,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,230,230,33126.5,13,i,good,moderate
DI_SAV_1,2018-03-14 14:35:00,2018,03,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,94063.7,189507.3,27296230.5,0.8,c,good,moderate
DI_SAV_1,2018-03-14 14:35:00,2018,03,Snowella sp.,None,Snowella,sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,230,1379.9,198759,0.9,c,good,moderate
DI_WAT_1,2018-03-14 15:35:00,2018,03,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,766.6,766.6,110421.6,2.8,i,good,moderate
DI_WAT_1,2018-03-14 15:35:00,2018,03,Plagioselmis nannoplanctica,None,Plagioselmis,nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,255.5,255.5,36807.2,11.1,i,good,moderate
DI_WAT_1,2018-03-14 15:35:00,2018,03,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,110903.7,223085.1,32132698.6,0.8,c,good,moderate
DI_WAT_2,2018-03-14 16:40:00,2018,03,Encyonema sp.,None,Encyonema,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,255.5,255.5,36807.2,24.1,i,degraded,moderate
DI_WAT_2,2018-03-14 16:40:00,2018,03,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,1788.8,1788.8,257650.5,2.8,i,good,moderate
DI_WAT_2,2018-03-14 16:40:00,2018,03,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,111670.3,223851.7,32243120.2,0.8,c,good,moderate
DI_SAV_2,2018-03-14 16:45:00,2018,03,Cocconeis placentula,None,Cocconeis,placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,191.7,191.7,27605.4,22.2,i,good,moderate
DI_SAV_2,2018-03-14 16:45:00,2018,03,Geissleria decussis,Navigeia decussis,Geissleria,decussis,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,191.7,191.7,27605.4,20.399999999999999,i,good,moderate
DI_SAV_2,2018-03-14 16:45:00,2018,03,Nitzschia sp.,None,Nitzschia,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,191.7,191.7,27605.4,25.9,i,good,moderate
DI_SAV_2,2018-03-14 16:45:00,2018,03,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,766.6,766.6,110421.6,3.7,i,good,moderate
DI_SAV_2,2018-03-14 16:45:00,2018,03,cf. Chrysochromulina sp.,None,Chrysochromulina,sp.,Chromista,Haptophyta,Prymnesiophyceae,Haptophytes,191.7,191.7,27605.4,3.7,i,good,moderate
DI_SAV_2,2018-03-14 16:45:00,2018,03,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,82027.9,164822.3,23740653.6,0.8,c,good,moderate
FI_SAV_2,2018-04-10 13:00:00,2018,04,Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,90.2,90.2,12990.8,11.1,i,good,low
FI_SAV_2,2018-04-10 13:00:00,2018,04,Nitzschia sp.,None,Nitzschia,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,90.2,90.2,12990.8,24.1,i,good,low
FI_SAV_2,2018-04-10 13:00:00,2018,04,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,90.2,90.2,12990.8,6.5,i,good,low
FI_SAV_2,2018-04-10 13:00:00,2018,04,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,32017.5,64576.1,9301399.7,0.8,c,good,low
FI_SAV_2,2018-04-10 13:00:00,2018,04,cf. Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,4599.7,4599.7,662529.9,2.8,i,good,low
FI_SAV_1,2018-04-10 13:15:00,2018,04,Epithemia turgida,None,Epithemia,turgida,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,135.3,135.3,19486.2,42.6,i,good,low
FI_SAV_1,2018-04-10 13:15:00,2018,04,Chlamydomonas sp.,None,Chlamydomonas,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,135.3,135.3,19486.2,4.5999999999999996,i,good,low
FI_SAV_1,2018-04-10 13:15:00,2018,04,Plagioselmis nannoplanctica,None,Plagioselmis,nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,270.6,270.6,38972.3,10.199999999999999,i,good,low
FI_SAV_1,2018-04-10 13:15:00,2018,04,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,55061,110392.6,15900716.8,0.8,c,good,low
FI_SAV_1,2018-04-10 13:15:00,2018,04,Snowella sp.,None,Snowella,sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,135.3,947,136403.2,0.9,c,good,low
